"job_id","job_title","salary_year_avg","company_name","skills"
465918,"Data Architect","163782.0","ARCHIMED","python"
465918,"Data Architect","163782.0","ARCHIMED","azure"
465918,"Data Architect","163782.0","ARCHIMED","aws"
465918,"Data Architect","163782.0","ARCHIMED","spark"
465918,"Data Architect","163782.0","ARCHIMED","airflow"
465918,"Data Architect","163782.0","ARCHIMED","kafka"
465918,"Data Architect","163782.0","ARCHIMED","jenkins"
465918,"Data Architect","163782.0","ARCHIMED","terraform"
465918,"Data Architect","163782.0","ARCHIMED","docker"
465918,"Data Architect","163782.0","ARCHIMED","github"
465918,"Data Architect","163782.0","ARCHIMED","gitlab"
21632,"Research Engineer - Physics (H/F)","200000.0","Withings","python"
21632,"Research Engineer - Physics (H/F)","200000.0","Withings","c"
